#   MM ID        Row        MM No.     Node ID      X[m]       Y[m]       R[m]         q[deg]       Z[m]    MM Length[m] MM Width[m] MM Innner   MM Outer    Eff. Area   Eff. Area   Vignetting  Vignetting
#                                                                                                                                      Rad [m]     Rad[m]     at 1 keV    at 6 keV    HZW [deg]   HZW[deg]
     70          3           10       2006047     0.173500    0.372073    0.41054      65.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     71          3           11       2006057     0.106255    0.396549    0.41054      75.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     72          3           12       2006067     0.035780    0.408975    0.41054      85.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     73          3           13       3006017    -0.035780    0.408975    0.41054      95.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     74          3           14       3006027    -0.106255    0.396549    0.41054      105.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     75          3           15       3006037    -0.173500    0.372073    0.41054      115.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     76          3           16       3006047    -0.235475    0.336292    0.41054      125.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     77          3           17       3006057    -0.290294    0.290294    0.41054      135.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     78          3           18       3006067    -0.336293    0.235474    0.41054      145.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     79          3           19       4006017    -0.372073    0.173501    0.41054      155.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     80          3           20       4006027    -0.396549    0.106255    0.41054      165.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     81          3           21       4006037    -0.408975    0.035781    0.41054      175.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     82          3           22       4006047    -0.408975   -0.035781    0.41054      185.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     83          3           23       4006057    -0.396549   -0.106255    0.41054      195.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     84          3           24       4006067    -0.372073   -0.173501    0.41054      205.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     85          3           25       5006017    -0.336293   -0.235474    0.41054      215.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     86          3           26       5006027    -0.290294   -0.290294    0.41054      225.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     87          3           27       5006037    -0.235475   -0.336292    0.41054      235.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     88          3           28       5006047    -0.173500   -0.372073    0.41054      245.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     89          3           29       5006057    -0.106255   -0.396549    0.41054      255.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
