#param=q
#	The reflectivity of the W/B4C multilayer, N=60;
#	Top material: W, Bottom material: B4C.
#	sigmaSub-4 (roughness of the substrate); sigma=4(interface roughness)
#	Gamma=0.667 (fraction of the bottom layer); grading=0;
#	Q=0:0.001:1(Å^-1); E=8.04778 keV; dE=0.1.
#	Alternating d-spacing: d=20:1:55 Å
#	1st column - Q vector; 2d - 36th column - d-spacing. 
0.025	0.9269025379	0.9267445105	0.9265962928	0.9264577996	0.9263289373	0.9262096043	0.9260996917	0.925999083	0.9259076549	0.9258252776	0.9257518151	0.9256871255	0.9256310615	0.9255834709	0.9255441967	0.9255130773	0.9254899475	0.9254746384	0.9254669778	0.9254667906	0.9254738993	0.9254881239	0.9255092829	0.925537193	0.9255716697	0.9256125277	0.9256595809	0.9257126428	0.9257715271	0.9258360474	0.9259060178	0.9259812532	0.9260615692	0.9261467827	0.9262367117	0.926331176
0.026	0.9232710508	0.9231068864	0.9229528898	0.9228089756	0.9226750498	0.9225510102	0.922436747	0.9223321425	0.9222370722	0.9221514044	0.9220750013	0.922007719	0.9219494079	0.9218999129	0.9218590743	0.9218267275	0.9218027042	0.9217868317	0.9217789344	0.9217788333	0.9217863467	0.9218012905	0.9218234788	0.9218527237	0.9218888359	0.9219316252	0.9219809006	0.9220364705	0.9220981431	0.9221657267	0.92223903	0.9223178621	0.9224020331	0.9224913538	0.9225856367	0.9226846954
0.027	0.9195243096	0.9193540154	0.9191942427	0.9190449063	0.9189059124	0.9187771586	0.9186585344	0.9185499216	0.9184511946	0.9183622206	0.9182828604	0.9182129683	0.9181523928	0.9181009767	0.9180585579	0.9180249693	0.9180000396	0.9179835932	0.9179754512	0.9179754311	0.9179833477	0.917999013	0.9180222371	0.9180528278	0.9180905916	0.9181353337	0.9181868585	0.9182449694	0.9183094697	0.9183801628	0.9184568519	0.9185393409	0.9186274345	0.918720938	0.9188196581	0.9189234028
0.028	0.9156500597	0.9154736414	0.9153080936	0.9151533318	0.9150092625	0.9148757836	0.9147527846	0.914640147	0.9145377447	0.9144454443	0.9143631054	0.9142905813	0.9142277189	0.9141743595	0.9141303389	0.914095488	0.914069633	0.914052596	0.914044195	0.9140442447	0.9140525566	0.9140689394	0.9140931995	0.914125141	0.9141645664	0.9142112768	0.9142650722	0.9143257516	0.9143931139	0.9144669574	0.9145470806	0.9146332824	0.9147253622	0.9148231202	0.9149263577	0.9150348773
0.029	0.9116344189	0.9114518806	0.9112805564	0.9111203628	0.9109712074	0.9108329886	0.9107055965	0.9105889128	0.9104828113	0.9103871584	0.9103018133	0.9102266284	0.9101614498	0.9101061175	0.9100604661	0.9100243247	0.9099975177	0.9099798651	0.9099711826	0.9099712824	0.9099799733	0.9099970611	0.9100223488	0.9100556375	0.910096726	0.9101454118	0.9102014909	0.9102647584	0.9103350087	0.9104120359	0.9104956341	0.9105855973	0.9106817202	0.910783798	0.9108916269	0.9110050044
0.03	0.9074615687	0.907272912	0.9070958068	0.9069301713	0.9067759145	0.906632936	0.9065011268	0.9063803692	0.9062705376	0.9061714987	0.9060831117	0.9060052288	0.9059376958	0.9058803519	0.9058330309	0.9057955608	0.9057677647	0.9057494609	0.9057404635	0.9057405826	0.9057496248	0.9057673935	0.905793689	0.9058283096	0.9058710511	0.9059217077	0.9059800719	0.9060459352	0.9061190884	0.9061993215	0.9062864243	0.9063801867	0.9064803988	0.9065868514	0.9066993359	0.9068176449
0.031	0.9031133706	0.9029185934	0.9027356983	0.9025646057	0.9024052262	0.9022574613	0.9021212032	0.9019963358	0.9018827343	0.9017802662	0.9016887913	0.9016081623	0.901538225	0.9014788186	0.9014297766	0.9013909264	0.9013620904	0.9013430858	0.9013337257	0.9013338185	0.9013431693	0.9013615794	0.9013888473	0.9014247688	0.9014691372	0.9015217439	0.9015823785	0.9016508295	0.9017268841	0.9018103289	0.9019009501	0.9019985337	0.9021028658	0.9022137328	0.902330922	0.9024542212
0.032	0.8985688858	0.8983679811	0.8981792812	0.898002709	0.8978381776	0.8976855905	0.8975448421	0.8974158178	0.8972983946	0.8971924414	0.8970978192	0.8970143815	0.8969419749	0.8968804393	0.8968296082	0.8967893092	0.8967593645	0.896739591	0.8967298011	0.8967298024	0.8967393988	0.8967583905	0.8967865743	0.8968237443	0.8968696919	0.8969242061	0.8969870744	0.8970580824	0.8971370147	0.8972236549	0.8973177858	0.89741919	0.8975276502	0.8976429491	0.8977648698	0.8978931962
0.033	0.8938037689	0.8935967227	0.8934021948	0.8932201111	0.8930503875	0.8928929303	0.8927476365	0.8926143939	0.8924930817	0.8923835706	0.8922857235	0.8921993956	0.8921244347	0.8920606819	0.8920079716	0.8919661322	0.8919349863	0.8919143511	0.8919040388	0.8919038571	0.8919136094	0.8919330951	0.8919621101	0.8920004475	0.8920478971	0.8921042466	0.8921692815	0.8922427854	0.8923245407	0.8924143285	0.892511929	0.8926171219	0.8927296868	0.8928494031	0.8929760505	0.8931094093
0.034	0.8887894931	0.8885762814	0.8883758905	0.8881882499	0.888013279	0.8878508875	0.8877009753	0.8875634333	0.8874381435	0.8873249794	0.887223806	0.8871344809	0.887056854	0.886990768	0.8869360591	0.886892557	0.8868600855	0.8868384628	0.8868275017	0.8868270104	0.8868367924	0.8868566473	0.8868863708	0.8869257553	0.8869745902	0.8870326621	0.8870997552	0.887175652	0.8872601331	0.8873529777	0.8874539641	0.8875628696	0.8876794712	0.8878035458	0.8879348702	0.8880732215
0.035	0.8834923487	0.8832729332	0.8830666279	0.8828733667	0.8826930729	0.88252566	0.8823710319	0.882229083	0.8820996988	0.8819827558	0.8818781225	0.8817856592	0.8817052185	0.8816366458	0.8815797794	0.8815344513	0.8815004871	0.8814777065	0.8814659241	0.881464949	0.8814745858	0.8814946349	0.8815248923	0.8815651509	0.8816151999	0.8816748257	0.8817438123	0.8818219412	0.8819089921	0.8820047432	0.8821089711	0.8822214518	0.8823419603	0.8824702714	0.8826061594	0.8827493992
0.036	0.8778721321	0.8776464539	0.8774341598	0.8772351882	0.8770494674	0.8768769152	0.8767174399	0.8765709401	0.8764373056	0.8763164168	0.8762081459	0.876112357	0.876028906	0.8759576417	0.8758984055	0.8758510321	0.8758153498	0.875791181	0.8757783421	0.8757766445	0.8757858946	0.8758058939	0.8758364402	0.8758773271	0.8759283447	0.8759892799	0.8760599171	0.8761400378	0.8762294215	0.8763278459	0.8764350871	0.87655092	0.8766751185	0.876807456	0.8769477052	0.8770956391
0.037	0.8718804057	0.8716483763	0.8714299857	0.8712251777	0.8710338856	0.8708560326	0.8706915318	0.870540287	0.8704021925	0.8702771337	0.8701649872	0.8700656215	0.8699788967	0.8699046657	0.8698427737	0.8697930592	0.8697553539	0.8697294834	0.8697152672	0.8697125196	0.8697210494	0.8697406607	0.8697711532	0.8698123224	0.8698639602	0.8699258548	0.8699977916	0.8700795531	0.8701709194	0.8702716686	0.8703815769	0.8705004189	0.8706279684	0.8707639978	0.8709082794	0.8710605846
0.038	0.8654581506	0.8652196387	0.8649949966	0.8647841737	0.8645871094	0.8644037325	0.864233962	0.8640777072	0.863934868	0.8638053352	0.8636889907	0.8635857082	0.8634953528	0.8634177823	0.8633528466	0.8633003886	0.8632602444	0.8632322437	0.86321621	0.8632119611	0.8632193095	0.8632380625	0.8632680227	0.8633089884	0.863360754	0.8634231102	0.863495844	0.86357874	0.8636715797	0.8637741423	0.8638862051	0.8640075436	0.8641379316	0.8642771421	0.8644249471	0.8645811178
0.039	0.8585325463	0.8582873579	0.85805624	0.8578391486	0.8576360293	0.8574468176	0.8572714389	0.8571098087	0.8569618332	0.8568274094	0.8567064254	0.8565987606	0.8565042862	0.8564228655	0.8563543541	0.8562986001	0.856255445	0.8562247233	0.8562062635	0.856199888	0.8562054134	0.8562226515	0.8562514088	0.8562914872	0.8563426846	0.8564047948	0.8564776079	0.8565609111	0.8566544883	0.856758121	0.8568715883	0.8569946671	0.857127133	0.8572687598	0.8574193203	0.8575785863
0.04	0.8510124661	0.8507603141	0.8505223943	0.8502986701	0.8500890942	0.8498936089	0.8497121468	0.8495446305	0.8493909732	0.8492510788	0.8491248421	0.8490121495	0.8489128787	0.8488268994	0.8487540738	0.8486942563	0.8486472942	0.8486130282	0.8485912923	0.8485819145	0.848584717	0.8485995163	0.8486261239	0.8486643465	0.8487139862	0.8487748411	0.8488467052	0.8489293693	0.8490226208	0.849126244	0.8492400211	0.8493637316	0.8494971532	0.8496400617	0.8497922318	0.8499534367
0.041	0.8427820355	0.8425224924	0.8422772925	0.8420464067	0.8418297954	0.8416274087	0.8414391868	0.8412650599	0.8411049489	0.8409587653	0.8408264117	0.8407077817	0.8406027606	0.8405112255	0.8404330455	0.8403680823	0.8403161902	0.8402772166	0.840251002	0.840237381	0.8402361818	0.8402472271	0.8402703341	0.8403053151	0.8403519777	0.8404101247	0.8404795554	0.8405600648	0.8406514446	0.8407534835	0.840865967	0.8409886784	0.8411213984	0.8412639058	0.8414159778	0.8415773899
0.042	0.8336911919	0.8334236156	0.8331704249	0.8329315988	0.8327071057	0.832496904	0.8323009419	0.8321191582	0.8319514818	0.8317978326	0.8316581212	0.8315322494	0.8314201108	0.8313215902	0.8312365649	0.8311649042	0.8311064702	0.8310611176	0.8310286946	0.8310090426	0.8310019971	0.8310073875	0.8310250377	0.8310547662	0.8310963867	0.8311497081	0.8312145351	0.8312906681	0.8313779041	0.8314760363	0.8315848549	0.8317041473	0.8318336981	0.8319732899	0.8321227031	0.8322817161
0.043	0.8235414552	0.823264867	0.8230026121	0.8227546779	0.8225210411	0.8223016686	0.8220965173	0.8219055344	0.8217286576	0.8215658152	0.8214169266	0.8212819022	0.8211606439	0.8210530452	0.8209589916	0.8208783608	0.8208110229	0.8207568407	0.8207156701	0.8206873604	0.8206717544	0.8206686889	0.8206779947	0.8206994973	0.8207330169	0.8207783688	0.8208353637	0.8209038078	0.8209835035	0.8210742494	0.8211758405	0.8212880687	0.8214107229	0.8215435895	0.8216864525	0.8218390937
0.044	0.8120637758	0.8117766552	0.8115036809	0.8112448483	0.8110001427	0.8107695392	0.8105530034	0.810350491	0.8101619482	0.8099873119	0.8098265101	0.8096794617	0.809546077	0.809426258	0.8093198985	0.8092268842	0.8091470934	0.8090803969	0.8090266582	0.8089857341	0.8089574747	0.8089417239	0.8089383196	0.8089470936	0.8089678725	0.8090004776	0.8090447254	0.8091004275	0.8091673912	0.8092454199	0.809334313	0.8094338663	0.8095438723	0.8096641207	0.809794398	0.8099344886
0.045	0.7988827465	0.7985826723	0.7982963581	0.7980238071	0.797765012	0.7975199558	0.7972886116	0.7970709427	0.7968669032	0.7966764376	0.7964994813	0.7963359609	0.7961857942	0.7960488903	0.7959251501	0.7958144666	0.7957167245	0.7956318014	0.7955595671	0.7954998844	0.7954526094	0.7954175914	0.7953946732	0.7953836917	0.795384478	0.7953968573	0.7954206497	0.7954556701	0.7955017287	0.7955586311	0.7956261783	0.7957041677	0.7957923925	0.7958906425	0.7959987041	0.7961163607
0.046	0.7834562587	0.783139251	0.7828353109	0.782544447	0.7822666574	0.7820019304	0.7817502445	0.7815115682	0.7812858606	0.7810730711	0.78087314	0.7806859982	0.7805115678	0.780349762	0.7802004855	0.7800636345	0.779939097	0.7798267529	0.7797264746	0.7796381266	0.7795615662	0.7794966435	0.7794432018	0.7794010776	0.7793701009	0.7793500957	0.7793408797	0.779342265	0.779354058	0.77937606	0.7794080669	0.7794498699	0.7795012554	0.7795620054	0.7796318975	0.7797107053
0.047	0.7649686534	0.7646279068	0.7642990393	0.7639820599	0.763676967	0.763383749	0.7631023838	0.7628328392	0.762575073	0.7623290328	0.7620946567	0.7618718729	0.7616606001	0.7614607475	0.761272215	0.7610948935	0.7609286648	0.7607734018	0.7606289691	0.7604952223	0.760372009	0.7602591687	0.7601565326	0.7600639244	0.7599811599	0.7599080476	0.7598443886	0.7597899767	0.759744599	0.7597080355	0.7596800596	0.7596604381	0.7596489314	0.7596452935	0.7596492726	0.7596606104
0.048	0.7421310321	0.7417543271	0.7413874594	0.7410304274	0.7406832181	0.7403458072	0.7400181589	0.7397002262	0.739391951	0.7390932637	0.7388040837	0.7385243194	0.7382538679	0.7379926154	0.7377404374	0.7374971983	0.7372627518	0.7370369407	0.7368195974	0.7366105435	0.7364095901	0.7362165379	0.736031177	0.7358532872	0.7356826379	0.7355189881	0.7353620867	0.7352116719	0.7350674721	0.7349292049	0.7347965778	0.7346692879	0.7345470219	0.7344294558	0.7343162551	0.7342070746
0.049	0.7127879515	0.7123520737	0.7119224207	0.7114989542	0.711081622	0.7106703579	0.7102650814	0.7098656977	0.709472098	0.7090841586	0.7087017417	0.7083246946	0.7079528498	0.7075860251	0.7072240232	0.7068666316	0.7065136226	0.706164753	0.7058197639	0.7054783806	0.7051403123	0.7048052521	0.7044728763	0.7041428447	0.7038147996	0.7034883661	0.7031631515	0.7028387448	0.7025147165	0.7021906177	0.7018659803	0.7015403156	0.7012131145	0.7008838463	0.7005519581	0.7002168741
0.05	0.6731264882	0.6725850916	0.6720432363	0.6715007876	0.67095759	0.6704134667	0.6698682201	0.6693216307	0.6687734573	0.6682234361	0.6676712804	0.6671166803	0.666559302	0.6659987871	0.6654347525	0.6648667891	0.6642944617	0.6637173081	0.6631348384	0.6625465339	0.6619518467	0.6613501985	0.6607409796	0.6601235483	0.6594972289	0.6588613117	0.6582150508	0.6575576631	0.6568883269	0.6562061807	0.6555103208	0.6547998004	0.6540736274	0.6533307627	0.6525701179	0.6517905535
0.051	0.6163364694	0.6156003658	0.6148513757	0.6140891692	0.6133133766	0.6125235929	0.6117193791	0.6109002613	0.6100657304	0.6092152411	0.6083482112	0.6074640202	0.6065620092	0.6056414795	0.6047016919	0.6037418658	0.6027611782	0.6017587634	0.6007337111	0.5996850667	0.5986118297	0.5975129531	0.5963873429	0.5952338575	0.5940513068	0.592838452	0.5915940055	0.5903166307	0.5890049418	0.5876575049	0.586272838	0.5848494126	0.5833856546	0.5818799468	0.580330631	0.5787360113
0.052	0.5333734563	0.5323513292	0.5312998933	0.5302184152	0.5291062601	0.5279628803	0.5267877754	0.5255804584	0.5243404342	0.5230671903	0.5217601945	0.5204188962	0.5190427299	0.5176311186	0.5161834774	0.5146992174	0.513177749	0.511618486	0.5100208491	0.5083842712	0.5067082011	0.5049921093	0.5032354928	0.5014378814	0.4995988433	0.4977179917	0.4957949914	0.4938295656	0.4918215032	0.4897706659	0.4876769957	0.4855405219	0.4833613691	0.4811397639	0.4788760419	0.4765706547
